sentence,label
"Bukod kay Gina, magkukuwento rin si Vic Sotto ng escapades nila ni Pia Guanio sa Africa.",0
"Sa bagong sistemang ito, parang binuhay na naman ang korupsyon sa LTO na unti-unti na sanang nalinis.",0
"“Isa pa, ang dami na naman niyang sinabi (sa laban namin ni Clottey), hindi pala siya na-impres, eh di dapat kami na ang maglaban,” komento pa ni Pacquiao.",0
"Nagbanta ang supreme military command ng Nokor ng marami pang pag-atake kapag tumawid sa maritime border ang SoKor, ayon sa official Korean Central New Agency ng North.",0
Lahat ay nagtatanungan kung sinu-sino ang a-attend at kung sinu-sino ang gumawa ng kanilang gown.,0
"SA Japan, pinaikli naman ng Japan Racing Horse Association ang kanilang three-day July select Foal and Yearling Sale sa isang taon na gaganapin sa Northern Horse Park sa Hokkaido at dadamihan pa daw ang mga ibinebenta doong mga yearlings.",0
"Ikasampu sa mga sanhi ng kamatayan ng mga Pilipino ang sakit sa bato, ayon sa Philippine Renal Disease Registry (PRDR), patunay na dapat matutunan kung paano maagapan ang pamumuo ng mga bato sa ating mga kidney.",0
Pinagsasamantalahan ng mga pulitiko.,0
"Hindi tinanggap ni Rustom ang offer ni Robin dahil hindi pa niya alam noon ang kanyang prio­rities, hanggang magdesisyon siya na maging Bebe Gandanghari.",0
Kargado din si Ibrado ng malawak na kasanayan sa infantry training sa Amerika at Australia.,0
Mahigpit ang labanan o kumpetensya sa lumiliit na kakayahan ng ekonomiya na buhayin ang mamamayang Pilipino.,0
Ipwesto ang iyong bigat sa iyong back toes at i-drop ang back knee toward the floor- pero huwag ha-yaang sumayad ito sa sahig.,0
"“Posibleng ang mo­tibo nila ay robbery dahil kagagaling lamang ng mga biktima na mangolekta ng pera,” ani Saniel.",0
Obvious na malapit ang mga anak ni John kay Priscilla.,0
"Sa ganitong paraan, kinakailangang mapa­tunayan na ang nasabing kalagayan ay nagsimula bago pa man ikasal at mag-asawa at malubha at hindi na maaaring maisaayos.",0
"Tulad na lang sa sinabi ni Marian na para sa kanya, habang tumatagal, pansin daw niyang mas lalong gumuguwapo si Dingdong na nagpapakilig sa kanya.",0
"Aniya, sari-sari ang kanyang mga kliyente -- merong pulitiko, negos­yante at kung sinu-sinong mayayaman na ba­ding.",0
"Teka, nakahalikan ba niya ang limang lalaking ‘yan?",0
"” May apat pang scena­rio na nakapaloob sa December 27-28, 2009 survey.",0
"Bilang ina, gagawin niya ang lahat, na tipong papasukin niya ang kahit na anong klase ng trabaho, mabuhay lang ang kanyang mga anak.",0
"Sa report ng Minglanilla Police, kinilala ang biktima na si Rico Posadas Abella, residente ng Barangay Guadalupe sa Cebu City.",0
Nag-taping ang aktor sa isang malayong beach.,0
Hati ang opinyon ng fans sa gown ni KC Concepcion.,0
O kung moral ba?,0
"“Kung seryoso talaga siya at kung may ebidensya, bakit hihintayin pa niya ang eleksyon bago magsampa ng kaso?",0
Mukhang kailangan talagang rebyuhin ng ehekutibo ang komposisyon ng kanyang gabinete para masigurong napagsisilbihan nang maayos at marapat ang publiko.,0
Si FG ay kabilang sa ini­rekomenda ng komite sa pinakakasuhan ng graft kaugnay sa NBN-ZTE scam.,0
"Eh, for sure, hindi naman agad-agad iiwan ni Ryan ang hosting niya sa Eat Bulaga dahil lang sa offer ng bagong show sa Dos, huh!",0
Eh anong hayop ang laging sablay?,0
"Sa isang pahayag, sinabi ni DOE Secretary Angelo Reyes na mayroon nang ginagawang alternatibong ruta na maaaring madaanan para sa pagbiyahe ng Compressed Natural Gas (CNG) at LPG.",0
Si Heaven Sent na ang nakatalagang paborito sa karerang ito na paglalaba­nan naman sa napakaiksing distanyang 900 meters.,0
"Kasi, since pareho kami ng manager (Popoy Caritativo), parang respeto na lang…” So, parang incestuous ang dating, gano’n?",0
"Biro man o hindi, walang dapat ipag-alala ang mga tagahanga nina Sharon at Zsa Zsa.",0
Nakatulong kay Melai ‘yung klik na klik nilang loveteam ni Jason Francisco.,0
"Parang nu’ng panahon namin ni Erap -- kung siya ay si Joseph Estrada, may beauty queen na ang pa­ngalan ay Josephine Estrada!",0
Iyan ang mga feedback na natatanggap natin mula mismo sa mga OFWs.,0
"Bukod kay Cayetano, unang pinalagan ni Sen. Manny Villar ang nilalaman ng committee report dahil hindi umano natukoy kung sino ang promoter ng anomalya at kung sino ang nag-utos kay Bolante.",0
Basta sa ikagaganda ng scene.,0
Nang makita ng suspek na bumulwak na ang dugo ng biktima ay saka lamang ito natauhan at nagmamadaling humingi ng tulong upang isugod si Mengote sa nasabing ospital at saka tumakas.,0
Ginagamit din ito na pam-preview ng movies ng Star Cinema.,0
"Umaabot naman sa 207 ang botong nakuha ni Sen. Jamby Madrigal, na sinundan ni JC delos Reyes na mayroong 203 boto habang 190 boto naman ang nakuha ni Nicanor Perlas at 74 boto naman ang napunta kay Vetallano Acosta.",0
Sinubukan pa rin naming kunan ng pahayag si James pero nanatiling tahimik ito.,0
Dinala sa ospital si Landry at pinalabas din.,0
Mapalad ako at ako’y nagkaroon ng pagkakataong magpahayag sa aking mga kababayan sa Isabela dahil sa pagiging broadcaster ko sa loob ng 14 na taon.,0
Okay lang na maging matipid sa sasabihin at tumahimik sandali upang mabigyan ng pagkakataon na makapagsalita ang kapartner hinggil sa isyung nasa pagitan n’yong dalawa.,0
Mahina ang ginawang trabaho.,0
Marami ang naniniwala na isa namang blockbuster ang pelikulang Ang Darling Kong Aswang.,0
Nangangahulugan lang ‘yon na tama ang sinabi sa akin ni Ruffa na ayaw na muna niyang ma-in love sa taong ito.,0
May mga nadagdag daw na eksena sa UP screening ng Magdamag ngayong gabi na wala noon sa CCP.,0
Ang nagpunta sa im­bestigasyon ng Senado ay ang kanyang kapatid na si Ignacio Arroyo na umamin na siya si Jose Pidal.,0
Dalawang buwan na ngang pahinga sa showbiz si Juday.,0
"Nagawang dumikit sa pito ng Squires 67-60 pagkatapos ng tatlong quarters, pero sa fourth ay hindi na pinayagan nina Baser Amer, Arthur dela Cruz at Adam Abatayo na makahulagpos pa ang pabaon nilang kampeonato kay coach Ato Badolato.",0
Ito ang katanungan ng ilang kababayan natin kung talagang tumaas ang quarry fee collections ng Provincial Capitol.,0
Anumang kapal ng pahina ay hindi makasasapat upang maipakita ang pabalat-bungang pamana.,0
"Sa kabuuang bilang na ni-repatriate, 399 ang may sapat na edad na mga babae habang 162 ang mga kalalakihan.",0
"Siya si Helga, isang dalagang mala-anghel ang mukha pero nang saniban ng kapangyarihan ng kasamaan ay naging demonyita.",0
Call si Juday sa akin kung nasaan na raw ako.,0
"Wait lang kayo, ‘noh?",0
“Ayaw ko po kasing magmadali dahil ayokong manggaling sa iba’t ibang relasyon.,0
Paano ba niya nakuha ang kanyang DOST secretary?,0
"Bunga nito, ligtas na ring kainin ang lahat ng uri ng shellfish sa lalawigan.",0
Basta ako’y mananatili dito sa bahay ng daddy ko.,0
“Ang Philracom ay labis na natutuwa dahil balansyado at kapana-pa­nabik ang dalawang pakarerang ito na tiyak na hihintayin at panonooring tiyak ng lahat ng racing aficionados.,0
Ang lolo mo ang masasabi nating common ancestor at magmula sa kanya pababa na ang bilang ng degree.,0
Base sa ulat ni SP01 Mario Turiano ng Quezon City Police District-Criminal Investigation and Detection Unit(QCPD-CIDU) nangyari ang insidente bandang alas-5:15 ng hapon sa Biak Na bato St.kanto ng Dagot st. sa naturang bisinidad.,0
"Kinilala ng Panabo City Police ang mga biktima na sina Judy Baticuang, tsuper ng karo ng patay, Felisa Sapra at Anecita Alonzo.",0
"Ipinaliwanag ni Golez na kahit anong bigat ng mga ebidensya laban sa Ombudsman na inakusahan ng “culpable violation of the constitution: At “betrayal of public trust”, sinabi nito na matatakpan ito dahil political decision ang iiral.",0
Saang ahensya dapat magpunta ang kapatid ko para maayos ang birth certificate niya at kung ano ang mga step na gagawin niya?,0
"Hindi pa nakakapagdepensa ang Filipino ring icon ng naturang korona, dahil sa pagdating ng offer na laban sa Disyembre 6 - - ang ‘Dream Match’ kay Oscar de La Hoya.",0
"Nang matanong kung may posibilidad na baligtarin ni Pangulong Arroyo ang desisyon, sinabi ni deputy presidential spokesman Gary Olivar na, “Anything is possible.",0
Kitang-kita sa mukha ni Ruffa ang tuwa at pagmamalaki habang kumakanta at sumasayaw ang kanyang mga anak na tiyak na magiging mga artista rin.,0
Sa tingin ko ay maganda naman talaga ang naging trabaho nilang tatlo sa unang 100 araw ng administrasyong Aquino.,0
"Itinabla ni Clippers ca­ger Eric Gordon, may 27 points, ang laro sa hu­ling segundo ng regulation sa pamamagitan ng slam dunk, ngunit mintis naman sa runner na nagsara sana sa laro sa unang overtime.",0
From 09124331767 Hi sa lahat ng Abante readers!,0
Malakas pa rin ang hatak ni Erap sa D-E crowd na mas kilala sa tawag na masa at dahil pareho ng mensahe ang pinararating nina Villar at Estrada sa mahihirap ay na­tural lang na paghatian nila ang hanay nito na makikita sa mga survey.,0
Pursi­gido s’yang mag-trai­ning sa pagsikat palang ng araw.,0
Para bang commercial ni Maja Salvador na “Penge naman ako niyan”?,0
Ang pamimili din ni Legarda ng boto sa Mindanao ang dahilan kung bakit ayaw ni Sen. Chiz Escudero na makasama sa tiket si Legarda sa ilalim ng Nationalist People’s Coalition (NPC).,0
Mismong ang president ng GMA Films na si Ms. Anette Gozon-Abrogar ang nagkumpirmang si Richard Gu­tierrez na ang maghu-host ng celebrity edition ng Survivor Philippines.,0
"Kapag lumalapad kasi at nagkakalaman ang dibdib ng mga lalakeng nagbubuhat ng dumbells, nabibitak ang balat ng mga ito at nagkakaroon ng stretch marks.",0
"Lumamang ang Bombers, 47-25, sa unang bahagi ng third period ngunit nagawang ibaba ito ng Knights sa 54-64, may 4:35 sa huling canto.",0
Lagi kang nagme-makeup.,0
Ang ganda-ganda pa naman ng Tinik sa Dibdib.,0
"Kung gusto ni Miss M ay gumawa na lang siya ng sariling fashion show ng ABS-CBN stars, kaya naman ng budget ng Papa Gabby ko, ‘noh?",0
P400K piyansa sa kotong cops Kinasuhan na kahapon ng extortion sa Manila Regional Trial Court (RTC) ang apat na pulis-Maynila na nangotong sa mga motorista sa checkpoint.,0
"Kung si Kristine ang tatanungin, mag-bestfriends pa rin daw sila hanggang ngayon.",0
Nalaman kasi ni Baron na nagkakamabutihan na si Aljur at ang fiancee niyang si Kris.,0
Masayang-masaya si Francesca Schiavone ng Italy habang hawak ang kopa matapos tanghaling kampeon sa women’s division sa French Open tennis tournament sa Roland Garros stadium sa Paris.,0
Ang anumang yaman ko ay iyo na rin!,0
"Sa panig ng Malacañang, buong tapang na ipinagmalaki ni Executive Secretary Eduardo Ermita na si Pangulong Arroyo ang may pinakamataas na moral standards sa lahat ng government officials.",0
"Na-try ko na ‘yan once, nagkaroon ako ng da­lawang anak (sa ex-husband niyang si Yilmaz Bektas).",0
"20 banyera ng isda, hinuli Umabot sa 20 banyera ng mga isda na napag-alaman na hinaluan umano ng jobos at vetsin upang magmukhang sariwa sa paningin ng mga mamimili, ang nakumpiska ng mga awtoridad sa Malabon City kahapon ng umaga.",0
"Instead of December 8, sa Ja­nuary 4 2010 ang announcement ng Top 22 semi-finalists kaya hanggang December 31, 2009 ang pagtanggap ng entries.",0
“Basta nakakatuwa ang aming SRO.,0
"At bagama’t tayo’y hindi pa man lubusang nakakabangon, hindi kalabisan ang mag-abot ng makaka­yanang tulong sa lubhang napinsalang bayan ng Haiti.",0
Bibigyan ni Ruffa ng ‘Fairytale’ party si Venice para kahit two weeks ago pa ang 5th birthday ng anak ay makapag-celebrate pa rin ito.,0
” Nae-excite na rin siya sa idea na ang magiging baby boy nilang mag-asawa na papangalanan nilang Gabby ang magiging ring bearer sa church wedding nila.,0
"Kuwento ang isang dating makeup artist ng drama actress, masyadong matapobre ang drama actress.",0
Lumang tugtugin na umano ito na kung saan ay pilit pinagtatakpan ng mga PETC-IT providers ang matagal ng problema ng non-appearance kung kaya’t hindi nito masugpu-sugpo.,0
"Ang problema kasi ay marami silang magkakatulad ng posisyon sa San Miguel, kaya’t bihirang-bihira siyang magamit, hindi tulad sa Barako.",0
Pangatlo ang super-blockbuster na Ava­tar ($16.,0
"Kesyo hindi siya gentleman, na binabastos niya ito, at hindi man lang tinutulungang magdala ng mga gamit?",0
"Kaakibat ng mga bagong kilos-protesta laban sa ChaCha, tiyak na maglalabasan na naman ang mga survey kung ano ang pulso ng bayan sa bagay na ito.",0
Ang laki na nga ng ipinagbago ni Katrina mula nang maumpisahan ang hearing ng isinampa niyang kaso sa DOJ laban kay Hayden Kho.,0
"Parehong tumatanggi ang dalawa pero may naririnig pa rin kaming kuwento sa ilang reliable source na sila na raw talaga, at iyun ang resulta ng pagsasama nila sa telefantasyang The Last Prince.",0
Nakahanda umano siyang humarap sa anumang imbestigasyon para patuna­yan na inosente siya sa mga paratang.,0
Maaari aniyang hili­ngin ni Pacquiao sa kanyang promoter na gawin ang kanyang laban sa mga panahong ito upang hindi masagasaan ang kanyang trabaho sa Kamara.,0
"Oo nga, matagal nang walang nangyayaring panganib sa kanya.",0
“Ipakukulong ko na lang siya.,0
“Binalaan pa niya si Mark nu’ng makuha ang P4M briefcase na huwag na munang pupunta sa bahay ng papa mo!,0
"HINDI pumayag ang staff and stars ng Eat Bu­laga na hindi sila makapag-celebrate ng kanilang ika-31st anniversary last Saturday, kaya naman sila na mismo ang nag-usap-usap na mag-party sa Barrakz bar sa Tomas Morato.",0
Makakatulong umano nang malaki kung bahay-paaralan muna ang iskedyul ng mga estudyante.,0
Cloud seeding sisimulan na Inihayag ng Department of Agriculture (DA) na sisimulan na ng El Niño Task Force ang cloud seeding ngayong buwan.,0
"Bunga nito, sinabi ni Tapang na hindi umano marapat lahatin ng publiko ang mga consumer groups dahil kung mayroon man umanong mga nagpapanggap o mga pekeng consu­mer group na pakawala ng gobyerno ay tinitiyak nitong hindi kasama rito ang POWER.",0
Isang buwan na silang nagmu-Muay Thai at parang ‘yon na rin ang pinaka-bonding nila.,0
Agad namang tumakas ang mga suspek na kinabibi­langan ng isang Niño Santos.,0
"Pinangalanan ni Yabut ng “Donya” mula sa Ange­les City, Capalangan na nasa boundary ng Bula­can at Pampanga ang lumu­lu­tang na protektor ng sindi­kato dahil dito umano nanggagaling ang sari-saring piyesa ng iba’t ibang klase ng sasakyan.",0
JUN: Binubuksan ang payong para hindi mabasa.,0
"Bumulong pa nga ng, “I love you!",0
Obvious na love na love si Angelica ng kanyang future in-laws.,0
Bilang babae ay ayaw niya ng mga bulgar na usapan.,0
Gusto nang hilahin ni Jairus Aquino ang 2011 para sa plano niyang pagpapatuli.,0
Alam n’yo bang mula nang sumali ang Laos sa SEA Games ay 11 gold medal na ang total na napapanalunan nito?,0
Wala raw sa isip niya nga­yon ang makipagrelasyon.,0
"Dahil batid nila ang nalalaman din naman ng samba­yanan na ang pamilya Ampatuan ay hindi lang subok na matibay, subok na matatag…kundi subok na maaasahan sa panahon ng halalan.",0
"Sa lahat ng areas, masikip!",0
Seksi! na sinulat ni Ito Rapadas.,0
Dito na kinabahan ang barkada nito at nagsimula nang hanapin si Flores hanggang sa abutan sila ng liwanag at dito nila natagpuan ang lumulutang na bangkay ni Flores.,0
"Ayon sa pulisya, papauwi na mga mangingisda sa Tangos ng nabanggit din na lungsod nang sumabit sa kanilang lambat ang bangkay ng biktima na sa una ay inakala ng mga ito na isang malaking huli.",0
Lumalabas pa sa paunang imbestigasyon ng pulisya na nilikida umano ang biktima ng grupo ng NPA dahil sa hindi umano nito pagbibigay ng “evolutionary tax” sa makakaliwang grupo.,0
"Sa ngayon, “kapatid” ang Daet ay ‘di bababa sa sampung kapwa nito bayan.",0
"At kung sakali man umano na ipatupad ang toll gate hike, aminado si Olivar na basehan ito upang humirit ng dagdag na fare hike ang mga apektadong transport groups.",0
Ihinalimbawa ni Casino ang karanasan umano ng mga militanteng grupo kung saan ang mga aktibista ang biktima ng extrajudicial killings at hindi ang mga lider ng mga New Peoples’ Army (NPA).,0
Dagdag-kasiyahan sa mga lumalaking supporters ng MMA sa bansa ang all-expense paid trip for 3 para sa 45 magbabarkada na ibibigay ng Colt 45 para makapanood ng umaatikabong aksyon sa Onslaught.,0
"Sa totoo lang, dito nasusubukan ang puso ng isang kandidato.",0
Iginiit pa ni Pimentel na ang usapin sa Ethics committee ay hindi paramihan ng miyembro kundi ang pagpapatupad kung ano ang tama at naaayon sa “patakaran”.,0
"Ayon kay Aquino, nagkakamali ng iniisip ang mga kritiko dahil nabansagan na siyang ‘matigas ang ulo’ sa panahong nakaupo sa Kongreso dahil madalas niyang pagkontra sa desis­yon ng majority bloc.",0
"Eh, ‘yung Angel Locsin wala pang nababalitang gagawin matapos ang karera ng kabayo!",0
"Gayunpaman, hinihiling pa rin ng kongresista na sana ay maigawad ang hustisya sa pinaslang na anak ng NPA leader.",0
Partikular na tinukoy ni Binay ay ang nakatakdang pag-uusap nina Sen. Benigno ‘Noynoy’ Aquino III at dating Pangulong Joseph Estrada.,0
Parang nakabalik na sa dating sigla si Ely dahil okay na okay na ang pakiramdam niya.,0
"Nanguna si Angelina at pumangalawa si Oprah sa taunang talaan ng Forbes na Celebrity 100, kung saan may ranggo ang mayayaman at sikat base sa media exposure at kinita sa nakaraang taon.",0
"May nakarating sa aming balita regarding that pero natawa na lang kami kasi nga kitang-kita naman namin na ang daming tao sa lahat ng puntahan namin,” sabi ni Regine.",0
